sent_at;sent_at_local;tz_offset;language;machine;amount
2020-06-22 06:20:15Z;2020-06-22 08:20:15;120;JavaScript;latitude-E6440;5
2020-06-22 05:52:38Z;2020-06-22 07:52:38;120;JavaScript;latitude-E6440;14
2020-06-22 06:16:23Z;2020-06-22 08:16:23;120;JavaScript;latitude-E6440;9
2020-06-22 05:46:15Z;2020-06-22 07:46:15;120;JavaScript;latitude-E6440;28
2020-06-22 07:18:54Z;2020-06-22 09:18:54;120;JavaScript;latitude-E6440;7
2020-06-22 07:38:38Z;2020-06-22 09:38:38;120;JavaScript;latitude-E6440;2
2020-06-22 06:21:53Z;2020-06-22 08:21:53;120;JavaScript;latitude-E6440;2
2020-06-22 07:39:52Z;2020-06-22 09:39:52;120;JavaScript;latitude-E6440;5
2020-06-22 07:39:10Z;2020-06-22 09:39:10;120;JavaScript;latitude-E6440;3
2020-06-22 06:25:24Z;2020-06-22 08:25:24;120;JavaScript;latitude-E6440;7
2020-06-22 07:38:52Z;2020-06-22 09:38:52;120;JavaScript;latitude-E6440;1
2020-06-22 07:42:09Z;2020-06-22 09:42:09;120;JavaScript;latitude-E6440;7
2020-06-22 06:23:07Z;2020-06-22 08:23:07;120;JavaScript;latitude-E6440;17
2020-06-22 07:38:22Z;2020-06-22 09:38:22;120;JavaScript;latitude-E6440;4
2020-06-22 07:21:40Z;2020-06-22 09:21:40;120;JavaScript;latitude-E6440;4
2020-06-22 07:51:19Z;2020-06-22 09:51:19;120;JavaScript;latitude-E6440;4
2020-06-22 07:17:37Z;2020-06-22 09:17:37;120;JavaScript;latitude-E6440;8
2020-06-22 07:41:32Z;2020-06-22 09:41:32;120;JavaScript;latitude-E6440;5
2020-06-22 07:39:34Z;2020-06-22 09:39:34;120;JavaScript;latitude-E6440;3
2020-06-22 07:40:46Z;2020-06-22 09:40:46;120;JavaScript;latitude-E6440;15
2020-06-22 08:09:18Z;2020-06-22 10:09:18;120;JavaScript;latitude-E6440;7
2020-06-22 07:50:40Z;2020-06-22 09:50:40;120;JavaScript;latitude-E6440;8
2020-06-22 07:54:22Z;2020-06-22 09:54:22;120;JavaScript;latitude-E6440;17
2020-06-22 08:00:33Z;2020-06-22 10:00:33;120;JavaScript;latitude-E6440;9
2020-06-22 07:21:25Z;2020-06-22 09:21:25;120;JavaScript;latitude-E6440;4
2020-06-22 07:55:22Z;2020-06-22 09:55:22;120;JavaScript;latitude-E6440;13
2020-06-22 07:44:06Z;2020-06-22 09:44:06;120;JavaScript;latitude-E6440;2
2020-06-22 07:45:18Z;2020-06-22 09:45:18;120;JavaScript;latitude-E6440;11
2020-06-22 08:05:29Z;2020-06-22 10:05:29;120;JavaScript;latitude-E6440;10
2020-06-22 08:01:39Z;2020-06-22 10:01:39;120;JavaScript;latitude-E6440;4
2020-06-22 08:11:01Z;2020-06-22 10:11:01;120;JavaScript;latitude-E6440;9
2020-06-22 07:41:14Z;2020-06-22 09:41:14;120;JavaScript;latitude-E6440;12
2020-06-22 07:56:51Z;2020-06-22 09:56:51;120;JavaScript;latitude-E6440;6
2020-06-22 08:06:17Z;2020-06-22 10:06:17;120;JavaScript;latitude-E6440;14
2020-06-22 07:43:27Z;2020-06-22 09:43:27;120;JavaScript;latitude-E6440;3
2020-06-22 07:51:36Z;2020-06-22 09:51:36;120;JavaScript;latitude-E6440;1
2020-06-22 07:46:52Z;2020-06-22 09:46:52;120;JavaScript;latitude-E6440;42
2020-06-22 07:43:12Z;2020-06-22 09:43:12;120;JavaScript;latitude-E6440;5
2020-06-22 08:08:34Z;2020-06-22 10:08:34;120;JavaScript;latitude-E6440;9
2020-06-22 08:11:17Z;2020-06-22 10:11:17;120;JavaScript;latitude-E6440;14
2020-06-22 07:49:24Z;2020-06-22 09:49:24;120;JavaScript;latitude-E6440;12
2020-06-22 08:08:53Z;2020-06-22 10:08:53;120;JavaScript;latitude-E6440;16
2020-06-22 07:45:35Z;2020-06-22 09:45:35;120;JavaScript;latitude-E6440;12
2020-06-22 07:56:27Z;2020-06-22 09:56:27;120;JavaScript;latitude-E6440;4
2020-06-22 07:50:03Z;2020-06-22 09:50:03;120;JavaScript;latitude-E6440;4
2020-06-22 07:43:50Z;2020-06-22 09:43:50;120;JavaScript;latitude-E6440;8
2020-06-22 08:01:07Z;2020-06-22 10:01:07;120;JavaScript;latitude-E6440;4
2020-06-22 08:10:38Z;2020-06-22 10:10:38;120;JavaScript;latitude-E6440;24
2020-06-22 07:58:16Z;2020-06-22 09:58:16;120;JavaScript;latitude-E6440;4
2020-06-22 08:11:30Z;2020-06-22 10:11:30;120;JavaScript;latitude-E6440;8
2020-06-22 08:09:45Z;2020-06-22 10:09:45;120;JavaScript;latitude-E6440;8
2020-06-22 07:57:57Z;2020-06-22 09:57:57;120;JavaScript;latitude-E6440;17
2020-06-22 08:16:38Z;2020-06-22 10:16:38;120;CSS;latitude-E6440;9
2020-06-22 08:17:22Z;2020-06-22 10:17:22;120;CSS;latitude-E6440;5
2020-06-22 08:18:21Z;2020-06-22 10:18:21;120;JavaScript;latitude-E6440;35
2020-06-22 08:12:18Z;2020-06-22 10:12:18;120;JavaScript;latitude-E6440;20
2020-06-22 08:13:21Z;2020-06-22 10:13:21;120;JavaScript;latitude-E6440;5
2020-06-22 07:55:56Z;2020-06-22 09:55:56;120;JavaScript;latitude-E6440;9
2020-06-22 08:17:09Z;2020-06-22 10:17:09;120;CSS;latitude-E6440;10
2020-06-22 08:38:26Z;2020-06-22 10:38:26;120;JavaScript;latitude-E6440;8
2020-06-22 08:12:40Z;2020-06-22 10:12:40;120;JavaScript;latitude-E6440;4
2020-06-22 09:20:36Z;2020-06-22 11:20:36;120;JavaScript;latitude-E6440;6
2020-06-22 08:13:07Z;2020-06-22 10:13:07;120;JavaScript;latitude-E6440;15
2020-06-22 08:02:11Z;2020-06-22 10:02:11;120;JavaScript;latitude-E6440;4
2020-06-22 09:20:09Z;2020-06-22 11:20:09;120;JavaScript;latitude-E6440;12
2020-06-22 08:16:23Z;2020-06-22 10:16:23;120;CSS;latitude-E6440;27
2020-06-22 09:24:01Z;2020-06-22 11:24:01;120;JavaScript;latitude-E6440;7
2020-06-22 09:16:47Z;2020-06-22 11:16:47;120;JavaScript;latitude-E6440;5
2020-06-22 09:18:00Z;2020-06-22 11:18:00;120;JavaScript;latitude-E6440;7
2020-06-22 09:22:00Z;2020-06-22 11:22:00;120;JavaScript;latitude-E6440;6
2020-06-22 09:14:32Z;2020-06-22 11:14:32;120;JavaScript;latitude-E6440;24
2020-06-22 09:17:25Z;2020-06-22 11:17:25;120;JavaScript;latitude-E6440;47
2020-06-22 09:53:14Z;2020-06-22 11:53:14;120;JavaScript;latitude-E6440;18
2020-06-22 09:20:52Z;2020-06-22 11:20:52;120;JavaScript;latitude-E6440;3
2020-06-22 09:16:24Z;2020-06-22 11:16:24;120;JavaScript;latitude-E6440;6
2020-06-22 09:59:25Z;2020-06-22 11:59:25;120;JavaScript;latitude-E6440;9
2020-06-22 09:54:52Z;2020-06-22 11:54:52;120;JavaScript;latitude-E6440;10
2020-06-22 09:23:37Z;2020-06-22 11:23:37;120;JavaScript;latitude-E6440;21
2020-06-22 09:58:49Z;2020-06-22 11:58:49;120;JavaScript;latitude-E6440;4
2020-06-22 09:47:47Z;2020-06-22 11:47:47;120;JavaScript;latitude-E6440;8
2020-06-22 09:59:46Z;2020-06-22 11:59:46;120;JavaScript;latitude-E6440;12
2020-06-22 09:53:58Z;2020-06-22 11:53:58;120;JavaScript;latitude-E6440;10
2020-06-22 09:54:10Z;2020-06-22 11:54:10;120;JavaScript;latitude-E6440;4
2020-06-22 09:57:13Z;2020-06-22 11:57:13;120;JavaScript;latitude-E6440;2
2020-06-22 10:01:12Z;2020-06-22 12:01:12;120;JavaScript;latitude-E6440;2
2020-06-22 09:57:36Z;2020-06-22 11:57:36;120;JavaScript;latitude-E6440;2
2020-06-22 09:58:31Z;2020-06-22 11:58:31;120;JavaScript;latitude-E6440;5
2020-06-22 10:45:44Z;2020-06-22 12:45:44;120;JavaScript;latitude-E6440;2
2020-06-22 09:58:03Z;2020-06-22 11:58:03;120;JavaScript;latitude-E6440;2
2020-06-22 10:44:14Z;2020-06-22 12:44:14;120;JavaScript;latitude-E6440;7
2020-06-22 10:00:50Z;2020-06-22 12:00:50;120;JavaScript;latitude-E6440;2
2020-06-22 10:45:26Z;2020-06-22 12:45:26;120;JavaScript;latitude-E6440;7
2020-06-22 10:54:16Z;2020-06-22 12:54:16;120;JavaScript;latitude-E6440;5
2020-06-22 10:58:20Z;2020-06-22 12:58:20;120;JavaScript;latitude-E6440;16
2020-06-22 10:58:46Z;2020-06-22 12:58:46;120;JavaScript;latitude-E6440;2
2020-06-22 10:48:21Z;2020-06-22 12:48:21;120;JavaScript;latitude-E6440;4
2020-06-22 10:47:39Z;2020-06-22 12:47:39;120;JavaScript;latitude-E6440;3
2020-06-22 10:48:02Z;2020-06-22 12:48:02;120;JavaScript;latitude-E6440;6
2020-06-22 10:48:41Z;2020-06-22 12:48:41;120;JavaScript;latitude-E6440;8
2020-06-22 11:02:59Z;2020-06-22 13:02:59;120;JavaScript;latitude-E6440;2
2020-06-22 10:46:29Z;2020-06-22 12:46:29;120;JavaScript;latitude-E6440;29
2020-06-22 10:49:01Z;2020-06-22 12:49:01;120;JavaScript;latitude-E6440;18
2020-06-22 10:58:59Z;2020-06-22 12:58:59;120;JavaScript;latitude-E6440;2
2020-06-22 10:49:18Z;2020-06-22 12:49:18;120;JavaScript;latitude-E6440;3
2020-06-22 11:25:03Z;2020-06-22 13:25:03;120;JavaScript;latitude-E6440;6
2020-06-22 10:47:15Z;2020-06-22 12:47:15;120;JavaScript;latitude-E6440;15
2020-06-22 11:00:03Z;2020-06-22 13:00:03;120;JavaScript;latitude-E6440;6
2020-06-22 11:02:25Z;2020-06-22 13:02:25;120;JavaScript;latitude-E6440;25
2020-06-22 10:59:44Z;2020-06-22 12:59:44;120;JavaScript;latitude-E6440;16
2020-06-22 11:03:58Z;2020-06-22 13:03:58;120;JavaScript;latitude-E6440;11
2020-06-22 11:29:26Z;2020-06-22 13:29:26;120;JavaScript;latitude-E6440;31
2020-06-22 11:22:47Z;2020-06-22 13:22:47;120;JavaScript;latitude-E6440;2
2020-06-22 11:21:02Z;2020-06-22 13:21:02;120;JavaScript;latitude-E6440;13
2020-06-22 11:27:25Z;2020-06-22 13:27:25;120;JavaScript;latitude-E6440;24
2020-06-22 11:35:20Z;2020-06-22 13:35:20;120;JavaScript;latitude-E6440;2
2020-06-22 11:24:16Z;2020-06-22 13:24:16;120;JavaScript;latitude-E6440;2
2020-06-22 11:22:20Z;2020-06-22 13:22:20;120;JavaScript;latitude-E6440;7
2020-06-22 11:02:48Z;2020-06-22 13:02:48;120;JavaScript;latitude-E6440;4
2020-06-22 11:28:16Z;2020-06-22 13:28:16;120;JavaScript;latitude-E6440;11
2020-06-22 11:39:09Z;2020-06-22 13:39:09;120;JavaScript;latitude-E6440;23
2020-06-22 11:41:00Z;2020-06-22 13:41:00;120;JavaScript;latitude-E6440;7
2020-06-22 11:04:35Z;2020-06-22 13:04:35;120;JavaScript;latitude-E6440;13
2020-06-22 11:41:38Z;2020-06-22 13:41:38;120;JavaScript;latitude-E6440;5
2020-06-22 11:23:06Z;2020-06-22 13:23:06;120;JavaScript;latitude-E6440;3
2020-06-22 11:33:56Z;2020-06-22 13:33:56;120;JavaScript;latitude-E6440;16
2020-06-22 11:40:42Z;2020-06-22 13:40:42;120;JavaScript;latitude-E6440;3
2020-06-22 11:21:37Z;2020-06-22 13:21:37;120;JavaScript;latitude-E6440;7
2020-06-22 11:50:49Z;2020-06-22 13:50:49;120;JavaScript;latitude-E6440;3
2020-06-22 11:26:41Z;2020-06-22 13:26:41;120;JavaScript;latitude-E6440;83
2020-06-22 11:38:24Z;2020-06-22 13:38:24;120;JavaScript;latitude-E6440;7
2020-06-22 11:24:42Z;2020-06-22 13:24:42;120;JavaScript;latitude-E6440;21
2020-06-22 11:27:54Z;2020-06-22 13:27:54;120;JavaScript;latitude-E6440;24
2020-06-22 11:35:57Z;2020-06-22 13:35:57;120;JavaScript;latitude-E6440;21
2020-06-22 11:41:19Z;2020-06-22 13:41:19;120;JavaScript;latitude-E6440;4
2020-06-22 11:49:39Z;2020-06-22 13:49:39;120;JavaScript;latitude-E6440;9
2020-06-22 11:40:11Z;2020-06-22 13:40:11;120;JavaScript;latitude-E6440;32
2020-06-22 17:42:38Z;2020-06-22 19:42:38;120;JavaScript;latitude-E6440;3
2020-06-22 11:34:23Z;2020-06-22 13:34:23;120;JavaScript;latitude-E6440;6
2020-06-22 18:20:29Z;2020-06-22 20:20:29;120;JavaScript;latitude-E6440;71
2020-06-22 11:37:49Z;2020-06-22 13:37:49;120;JavaScript;latitude-E6440;68
2020-06-22 18:04:10Z;2020-06-22 20:04:10;120;JavaScript;latitude-E6440;5
2020-06-22 11:50:29Z;2020-06-22 13:50:29;120;JavaScript;latitude-E6440;26
2020-06-22 18:21:37Z;2020-06-22 20:21:37;120;JavaScript;latitude-E6440;117
2020-06-22 18:22:08Z;2020-06-22 20:22:08;120;JavaScript;latitude-E6440;28
2020-06-22 18:08:17Z;2020-06-22 20:08:17;120;JavaScript;latitude-E6440;7
2020-06-22 18:10:49Z;2020-06-22 20:10:49;120;JavaScript;latitude-E6440;27
2020-06-22 18:07:50Z;2020-06-22 20:07:50;120;JavaScript;latitude-E6440;6
2020-06-22 18:12:08Z;2020-06-22 20:12:08;120;JavaScript;latitude-E6440;17
2020-06-22 18:09:25Z;2020-06-22 20:09:25;120;JavaScript;latitude-E6440;7
2020-06-22 18:19:33Z;2020-06-22 20:19:33;120;JavaScript;latitude-E6440;9
2020-06-22 18:23:43Z;2020-06-22 20:23:43;120;JavaScript;latitude-E6440;2
2020-06-22 18:08:37Z;2020-06-22 20:08:37;120;JavaScript;latitude-E6440;4
2020-06-22 18:17:30Z;2020-06-22 20:17:30;120;JavaScript;latitude-E6440;16
2020-06-22 18:09:58Z;2020-06-22 20:09:58;120;JavaScript;latitude-E6440;15
2020-06-22 18:16:10Z;2020-06-22 20:16:10;120;JavaScript;latitude-E6440;12
2020-06-22 18:08:58Z;2020-06-22 20:08:58;120;JavaScript;latitude-E6440;4
2020-06-22 18:23:19Z;2020-06-22 20:23:19;120;JavaScript;latitude-E6440;107
2020-06-22 19:39:38Z;2020-06-22 21:39:38;120;JavaScript;latitude-E6440;43
2020-06-22 18:16:58Z;2020-06-22 20:16:58;120;JavaScript;latitude-E6440;49
2020-06-22 20:03:14Z;2020-06-22 22:03:14;120;SVG;latitude-E6440;2
2020-06-22 18:25:13Z;2020-06-22 20:25:13;120;JavaScript;latitude-E6440;112
2020-06-22 20:05:01Z;2020-06-22 22:05:01;120;SVG;latitude-E6440;1
2020-06-22 19:40:20Z;2020-06-22 21:40:20;120;JavaScript;latitude-E6440;4
2020-06-22 20:35:28Z;2020-06-22 22:35:28;120;JavaScript;latitude-E6440;10
2020-06-22 20:05:55Z;2020-06-22 22:05:55;120;SVG;latitude-E6440;2
2020-06-22 20:06:41Z;2020-06-22 22:06:41;120;SVG;latitude-E6440;1
2020-06-22 20:24:09Z;2020-06-22 22:24:09;120;JavaScript;latitude-E6440;7
2020-06-22 20:51:59Z;2020-06-22 22:51:59;120;JavaScript;latitude-E6440;31
2020-06-22 20:06:07Z;2020-06-22 22:06:07;120;SVG;latitude-E6440;3
2020-06-22 20:37:10Z;2020-06-22 22:37:10;120;JavaScript;latitude-E6440;9
2020-06-22 21:04:37Z;2020-06-22 23:04:37;120;JavaScript;latitude-E6440;18
2020-06-22 20:36:04Z;2020-06-22 22:36:04;120;JavaScript;latitude-E6440;1
2020-06-22 20:36:34Z;2020-06-22 22:36:34;120;JavaScript;latitude-E6440;6
2020-06-22 21:06:01Z;2020-06-22 23:06:01;120;JavaScript;latitude-E6440;18
2020-06-22 21:17:50Z;2020-06-22 23:17:50;120;JavaScript;latitude-E6440;6
2020-06-22 20:50:51Z;2020-06-22 22:50:51;120;JavaScript;latitude-E6440;11
2020-06-22 20:23:24Z;2020-06-22 22:23:24;120;JavaScript;latitude-E6440;3
2020-06-22 21:26:10Z;2020-06-22 23:26:10;120;JavaScript;latitude-E6440;4
2020-06-22 20:35:48Z;2020-06-22 22:35:48;120;JavaScript;latitude-E6440;7
2020-06-22 20:49:36Z;2020-06-22 22:49:36;120;JavaScript;latitude-E6440;10
2020-06-22 21:07:27Z;2020-06-22 23:07:27;120;JavaScript;latitude-E6440;18
2020-06-22 20:50:19Z;2020-06-22 22:50:19;120;JavaScript;latitude-E6440;15
2020-06-22 21:16:53Z;2020-06-22 23:16:53;120;JavaScript;latitude-E6440;1
2020-06-22 21:43:21Z;2020-06-22 23:43:21;120;JavaScript;latitude-E6440;4
2020-06-22 21:21:06Z;2020-06-22 23:21:06;120;JavaScript;latitude-E6440;14
2020-06-22 21:51:41Z;2020-06-22 23:51:41;120;JavaScript;latitude-E6440;11
2020-06-22 21:30:20Z;2020-06-22 23:30:20;120;JavaScript;latitude-E6440;6
2020-06-22 21:35:52Z;2020-06-22 23:35:52;120;JavaScript;latitude-E6440;13
2020-06-22 21:37:10Z;2020-06-22 23:37:10;120;JavaScript;latitude-E6440;51
2020-06-22 21:33:36Z;2020-06-22 23:33:36;120;JavaScript;latitude-E6440;2
2020-06-22 21:43:03Z;2020-06-22 23:43:03;120;JavaScript;latitude-E6440;21
2020-06-22 22:05:37Z;2020-06-23 00:05:37;120;SVG;latitude-E6440;4
2020-06-22 21:18:45Z;2020-06-22 23:18:45;120;JavaScript;latitude-E6440;19
2020-06-22 21:52:14Z;2020-06-22 23:52:14;120;JavaScript;latitude-E6440;5
2020-06-22 21:58:20Z;2020-06-22 23:58:20;120;JavaScript;latitude-E6440;18
2020-06-22 21:42:13Z;2020-06-22 23:42:13;120;JavaScript;latitude-E6440;2
2020-06-22 21:34:45Z;2020-06-22 23:34:45;120;JavaScript;latitude-E6440;41
2020-06-22 21:46:26Z;2020-06-22 23:46:26;120;JavaScript;latitude-E6440;4
2020-06-22 21:51:56Z;2020-06-22 23:51:56;120;JavaScript;latitude-E6440;3
2020-06-22 21:46:11Z;2020-06-22 23:46:11;120;JavaScript;latitude-E6440;3
2020-06-22 21:49:35Z;2020-06-22 23:49:35;120;JavaScript;latitude-E6440;5
2020-06-22 21:50:23Z;2020-06-22 23:50:23;120;JavaScript;latitude-E6440;5
2020-06-22 21:29:29Z;2020-06-22 23:29:29;120;JavaScript;latitude-E6440;2
2020-06-22 21:29:11Z;2020-06-22 23:29:11;120;JavaScript;latitude-E6440;4
2020-06-22 22:09:08Z;2020-06-23 00:09:08;120;SVG;latitude-E6440;4
2020-06-22 21:37:45Z;2020-06-22 23:37:45;120;JavaScript;latitude-E6440;32
2020-06-22 21:39:24Z;2020-06-22 23:39:24;120;JavaScript;latitude-E6440;62
2020-06-22 21:26:48Z;2020-06-22 23:26:48;120;JavaScript;latitude-E6440;11
2020-06-22 21:56:20Z;2020-06-22 23:56:20;120;JavaScript;latitude-E6440;41
2020-06-22 21:49:04Z;2020-06-22 23:49:04;120;JavaScript;latitude-E6440;8
2020-06-22 22:03:46Z;2020-06-23 00:03:46;120;SVG;latitude-E6440;4
2020-06-22 21:35:08Z;2020-06-22 23:35:08;120;JavaScript;latitude-E6440;6
2020-06-22 21:56:40Z;2020-06-22 23:56:40;120;JavaScript;latitude-E6440;9
2020-06-22 21:59:13Z;2020-06-22 23:59:13;120;JavaScript;latitude-E6440;9
2020-06-22 21:41:57Z;2020-06-22 23:41:57;120;JavaScript;latitude-E6440;5
2020-06-22 21:50:00Z;2020-06-22 23:50:00;120;JavaScript;latitude-E6440;4
2020-06-22 22:07:33Z;2020-06-23 00:07:33;120;SVG;latitude-E6440;2
2020-06-22 22:07:21Z;2020-06-23 00:07:21;120;SVG;latitude-E6440;1
2020-06-22 22:09:29Z;2020-06-23 00:09:29;120;SVG;latitude-E6440;4
2020-06-22 22:23:32Z;2020-06-23 00:23:32;120;SVG;latitude-E6440;4
2020-06-22 21:56:56Z;2020-06-22 23:56:56;120;JavaScript;latitude-E6440;7
2020-06-22 21:40:33Z;2020-06-22 23:40:33;120;JavaScript;latitude-E6440;21
2020-06-22 21:52:31Z;2020-06-22 23:52:31;120;JavaScript;latitude-E6440;3
2020-06-22 21:53:54Z;2020-06-22 23:53:54;120;JavaScript;latitude-E6440;20
2020-06-22 21:58:54Z;2020-06-22 23:58:54;120;JavaScript;latitude-E6440;9
2020-06-22 22:06:14Z;2020-06-23 00:06:14;120;SVG;latitude-E6440;3
2020-06-22 22:07:09Z;2020-06-23 00:07:09;120;SVG;latitude-E6440;3
2020-06-22 21:41:11Z;2020-06-22 23:41:11;120;JavaScript;latitude-E6440;3
2020-06-22 22:05:58Z;2020-06-23 00:05:58;120;SVG;latitude-E6440;4
2020-06-22 21:45:51Z;2020-06-22 23:45:51;120;JavaScript;latitude-E6440;5
2020-06-22 22:10:19Z;2020-06-23 00:10:19;120;SVG;latitude-E6440;4
2020-06-22 23:12:29Z;2020-06-23 01:12:29;120;JavaScript;latitude-E6440;9
2020-06-22 21:54:07Z;2020-06-22 23:54:07;120;JavaScript;latitude-E6440;2
2020-06-22 22:24:44Z;2020-06-23 00:24:44;120;SVG;latitude-E6440;1
2020-06-22 22:23:47Z;2020-06-23 00:23:47;120;SVG;latitude-E6440;4
2020-06-22 23:12:06Z;2020-06-23 01:12:06;120;JavaScript;latitude-E6440;3
2020-06-22 23:12:51Z;2020-06-23 01:12:51;120;JavaScript;latitude-E6440;7
2020-06-22 23:13:11Z;2020-06-23 01:13:11;120;JavaScript;latitude-E6440;5
2020-06-22 23:11:55Z;2020-06-23 01:11:55;120;JavaScript;latitude-E6440;3
2020-06-22 23:11:40Z;2020-06-23 01:11:40;120;JavaScript;latitude-E6440;16
2020-06-22 23:09:58Z;2020-06-23 01:09:58;120;JavaScript;latitude-E6440;4
2020-06-23 06:21:32Z;2020-06-23 08:21:32;120;CSS;latitude-E6440;14
2020-06-22 23:13:30Z;2020-06-23 01:13:30;120;JavaScript;latitude-E6440;5
2020-06-23 06:20:18Z;2020-06-23 08:20:18;120;JavaScript;latitude-E6440;8
2020-06-22 22:43:16Z;2020-06-23 00:43:16;120;JavaScript;latitude-E6440;9
2020-06-23 06:24:30Z;2020-06-23 08:24:30;120;CSS;latitude-E6440;4
2020-06-23 06:22:09Z;2020-06-23 08:22:09;120;CSS;latitude-E6440;11
2020-06-23 06:30:22Z;2020-06-23 08:30:22;120;JavaScript;latitude-E6440;3
2020-06-23 06:22:37Z;2020-06-23 08:22:37;120;CSS;latitude-E6440;3
2020-06-23 06:22:21Z;2020-06-23 08:22:21;120;CSS;latitude-E6440;2
2020-06-23 06:21:50Z;2020-06-23 08:21:50;120;CSS;latitude-E6440;3
2020-06-23 06:44:25Z;2020-06-23 08:44:25;120;JavaScript;latitude-E6440;10
2020-06-23 06:33:09Z;2020-06-23 08:33:09;120;CSS;latitude-E6440;7
2020-06-23 06:28:24Z;2020-06-23 08:28:24;120;JavaScript;latitude-E6440;6
2020-06-23 06:47:27Z;2020-06-23 08:47:27;120;JavaScript;latitude-E6440;5
2020-06-23 06:34:33Z;2020-06-23 08:34:33;120;JavaScript;latitude-E6440;18
2020-06-23 06:35:52Z;2020-06-23 08:35:52;120;JavaScript;latitude-E6440;8
2020-06-23 06:46:19Z;2020-06-23 08:46:19;120;JavaScript;latitude-E6440;2
2020-06-23 06:20:03Z;2020-06-23 08:20:03;120;JavaScript;latitude-E6440;13
2020-06-23 06:36:32Z;2020-06-23 08:36:32;120;JavaScript;latitude-E6440;4
2020-06-23 06:32:30Z;2020-06-23 08:32:30;120;JavaScript;latitude-E6440;15
2020-06-23 06:45:28Z;2020-06-23 08:45:28;120;JavaScript;latitude-E6440;32
2020-06-23 06:47:11Z;2020-06-23 08:47:11;120;JavaScript;latitude-E6440;23
2020-06-23 06:27:28Z;2020-06-23 08:27:28;120;JavaScript;latitude-E6440;4
2020-06-23 06:33:42Z;2020-06-23 08:33:42;120;JavaScript;latitude-E6440;15
2020-06-23 06:24:57Z;2020-06-23 08:24:57;120;CSS;latitude-E6440;5
2020-06-23 07:47:31Z;2020-06-23 09:47:31;120;JavaScript;latitude-E6440;10
2020-06-23 07:58:02Z;2020-06-23 09:58:02;120;JavaScript;latitude-E6440;25
2020-06-23 06:43:58Z;2020-06-23 08:43:58;120;JavaScript;latitude-E6440;9
2020-06-23 06:24:05Z;2020-06-23 08:24:05;120;CSS;latitude-E6440;3
2020-06-23 08:08:06Z;2020-06-23 10:08:06;120;JavaScript;latitude-E6440;36
2020-06-23 08:09:12Z;2020-06-23 10:09:12;120;JavaScript;latitude-E6440;11
2020-06-23 08:15:11Z;2020-06-23 10:15:11;120;JavaScript;latitude-E6440;8
2020-06-23 07:48:38Z;2020-06-23 09:48:38;120;JavaScript;latitude-E6440;3
2020-06-23 08:12:28Z;2020-06-23 10:12:28;120;JavaScript;latitude-E6440;16
2020-06-23 07:54:28Z;2020-06-23 09:54:28;120;JavaScript;latitude-E6440;1
2020-06-23 08:04:59Z;2020-06-23 10:04:59;120;JavaScript;latitude-E6440;6
2020-06-23 08:10:18Z;2020-06-23 10:10:18;120;JavaScript;latitude-E6440;5
2020-06-23 07:54:44Z;2020-06-23 09:54:44;120;JavaScript;latitude-E6440;3
2020-06-23 08:14:14Z;2020-06-23 10:14:14;120;JavaScript;latitude-E6440;3
2020-06-23 07:57:07Z;2020-06-23 09:57:07;120;JavaScript;latitude-E6440;7
2020-06-23 07:59:29Z;2020-06-23 09:59:29;120;JavaScript;latitude-E6440;12
2020-06-23 08:05:58Z;2020-06-23 10:05:58;120;JavaScript;latitude-E6440;20
2020-06-23 08:08:46Z;2020-06-23 10:08:46;120;JavaScript;latitude-E6440;16
2020-06-23 07:58:59Z;2020-06-23 09:58:59;120;JavaScript;latitude-E6440;30
2020-06-23 08:03:52Z;2020-06-23 10:03:52;120;JavaScript;latitude-E6440;5
2020-06-23 08:16:16Z;2020-06-23 10:16:16;120;JavaScript;latitude-E6440;17
2020-06-23 08:04:30Z;2020-06-23 10:04:30;120;JavaScript;latitude-E6440;7
2020-06-23 08:03:32Z;2020-06-23 10:03:32;120;JavaScript;latitude-E6440;8
2020-06-23 07:57:20Z;2020-06-23 09:57:20;120;JavaScript;latitude-E6440;4
2020-06-23 08:10:45Z;2020-06-23 10:10:45;120;JavaScript;latitude-E6440;5
2020-06-23 08:13:18Z;2020-06-23 10:13:18;120;CSS;latitude-E6440;1
2020-06-23 08:17:59Z;2020-06-23 10:17:59;120;JavaScript;latitude-E6440;29
2020-06-23 08:21:11Z;2020-06-23 10:21:11;120;JavaScript;latitude-E6440;6
2020-06-23 08:04:09Z;2020-06-23 10:04:09;120;JavaScript;latitude-E6440;4
2020-06-23 08:09:24Z;2020-06-23 10:09:24;120;JavaScript;latitude-E6440;4
2020-06-23 08:11:55Z;2020-06-23 10:11:55;120;CSS;latitude-E6440;13
2020-06-23 08:28:12Z;2020-06-23 10:28:12;120;JavaScript;latitude-E6440;13
2020-06-23 08:12:59Z;2020-06-23 10:12:59;120;CSS;latitude-E6440;2
2020-06-23 08:23:18Z;2020-06-23 10:23:18;120;JavaScript;latitude-E6440;7
2020-06-23 08:29:24Z;2020-06-23 10:29:24;120;Plain text;latitude-E6440;1
2020-06-23 08:17:07Z;2020-06-23 10:17:07;120;JavaScript;latitude-E6440;6
2020-06-23 08:21:38Z;2020-06-23 10:21:38;120;JavaScript;latitude-E6440;2
2020-06-23 08:13:29Z;2020-06-23 10:13:29;120;CSS;latitude-E6440;3
2020-06-23 08:13:56Z;2020-06-23 10:13:56;120;JavaScript;latitude-E6440;3
